Name,Division,Group,Department,Program Name,Course Name,Duration(in hrs),Completed,Enrollment Time,Completion Time,Learning Hours Spent,Course Grade,Skills Learned
Person_1275,Raw Materials,O M & Q,Joda East Iron Mine,Business Communication Learning Program,Effective Communication Capstone Project,4.4,,,,,,Grammar; Presentation; Business Writing; Speech; Public Speaking; Graphic Design; Computer Graphics; Writing; Communication; Project
Person_1275,Raw Materials,O M & Q,Joda East Iron Mine,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1275,Raw Materials,O M & Q,Joda East Iron Mine,Business Communication Learning Program,Business Writing,9.2,,,,,,Grammar; Writing; Business Writing; Communication
Person_1275,Raw Materials,O M & Q,Joda East Iron Mine,Business Communication Learning Program,Graphic Design,4.7,,,,,,Typography; Graphic Design; Computer Graphics
Person_1275,Raw Materials,O M & Q,Joda East Iron Mine,Business Communication Learning Program,Successful Presentation,4.5,,,,,,Presentation; Speech; Public Speaking; Communication
Person_1276,Tech&NMB,#,Alliances & Ventures,Marketing Learning Program,Content Advertising & Social IMC,5.1,,,,,,Strategy; Social Media; Media Market; Advertising; Marketing Strategy; Marketing; Social Media Marketing
Person_1276,Tech&NMB,#,Alliances & Ventures,Marketing Learning Program,International B2B (Business to Business) Marketing,4.4,,,,,,Marketing
Person_1276,Tech&NMB,#,Alliances & Ventures,Marketing Learning Program,Marketing Channel Benefits,3.8,,,,,,Not Calibrated
Person_1276,Tech&NMB,#,Alliances & Ventures,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,No,2023-04-19T16:56:46.000Z,,1.6,50,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1276,Tech&NMB,#,Alliances & Ventures,Marketing Learning Program,The Nuts and Bolts of Public Relations,4.5,,,,,,Not Calibrated
Person_1276,Tech&NMB,#,Alliances & Ventures,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1277,VP Financial Oprns.& Corporate Reporting,Financial Planning & Corporate Reporting,Financial Controller Tubes,Personal Development Learning Program,Inspiring Leadership through Emotional Intelligence,14.8,No,2023-05-24T14:23:46.000Z,,0.06,0,Emotional Intelligence; Mindfulness; Coaching; Leadership; Leadership Development; Leadership and Management
Person_1278,VP One SC,Group Shipping,Shipping Services,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,No,2023-04-06T13:01:24.000Z,,0,0,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1278,VP One SC,Group Shipping,Shipping Services,Inventory Management Learning Program,Supply Chain Operations,7.6,,,,,,Supply Chain; Trigonometric Integral; Lean Six Sigma; Chaining; Six Sigma; Operations Management; Leadership and Management
Person_1278,VP One SC,Group Shipping,Shipping Services,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,No,2023-04-06T13:01:37.000Z,,0,0,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1279,Iron Making,Coke Plants,Hooghly Met Coke,Oracle DBMS Learning Program ONE IT,Oracle Database Foundations,4.9,,,,,,Databases; Relational Database; Database Design; SQL
Person_1279,Iron Making,Coke Plants,Hooghly Met Coke,Oracle DBMS Learning Program ONE IT,Oracle SQL Proficiency,2.8,,,,,,Sales; Data Manipulation; Databases; Relational Database; Euler'S Totient Function; SQL; Computer Programming; Leadership and Management
Person_1279,Iron Making,Coke Plants,Hooghly Met Coke,Oracle DBMS Learning Program ONE IT,Oracle SQL Basics,3,,,,,,SQL
Person_1279,Iron Making,Coke Plants,Hooghly Met Coke,Oracle DBMS Learning Program ONE IT,Oracle Database Platform,3.1,,,,,,Databases; Relational Database; Training; Euler'S Totient Function; SQL; Language; Leadership and Management
Person_1279,Iron Making,Coke Plants,Hooghly Met Coke,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1279,Iron Making,Coke Plants,Hooghly Met Coke,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1280,Iron Making,Coke Plants,Hooghly Met Coke,Project Mgmt Learning Program-Generic,Initiating and Planning Projects,4.8,,,,,,Project; Planning; Project Management; Project Plan; Project Planning; Leadership and Management
Person_1280,Iron Making,Coke Plants,Hooghly Met Coke,Project Mgmt Learning Program-Generic,Managing Project Risks and Changes,3,,,,,,Risk; Change Management; Risk Management; Project Management; Communication; Project; Planning; Leadership and Management
Person_1280,Iron Making,Coke Plants,Hooghly Met Coke,Project Mgmt Learning Program-Generic,Budgeting and Scheduling Projects,3.6,,,,,,Schedule; Estimation; Budget; Project Management; Project; Planning; Cost; Leadership and Management
Person_1280,Iron Making,Coke Plants,Hooghly Met Coke,Project Mgmt Learning Program-Generic,Project Management Project,4.3,,,,,,Schedule; Risk; Project Plan; Budget; Risk Management; Project Management; Planning; Project; Leadership and Management
Person_1280,Iron Making,Coke Plants,Hooghly Met Coke,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1280,Iron Making,Coke Plants,Hooghly Met Coke,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1281,One IT,#,IT Engineering & Project,Supplier Management Learning Prog ONE IT,Supplier Management,5.7,,,,,,Supply Chain; Analysis; Leadership and Management
Person_1281,One IT,#,IT Engineering & Project,Design Thinking Learning Program,Design Thinking for Innovation,5.5,,,,,,Design Thinking; Innovation; Leadership and Management
Person_1282,TQM and E&P,Design & Engineering,D&E Structural,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,No,2023-03-16T06:19:02.000Z,,7.01,50,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1282,TQM and E&P,Design & Engineering,D&E Structural,Project Management Learning Program -E&P,Construction Project Management,18.8,,,,,,Schedule; Risk; Project Plan; Project Planning; Planning; Project Management; Project; Leadership and Management
Person_1282,TQM and E&P,Design & Engineering,D&E Structural,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1283,"VP Corp. Finance, Treasury & Risk Mgmt.",#,Treasury Management,Investment Management Learning Program,Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers,16.7,No,2023-05-25T09:50:44.000Z,,0.38,0,Investment; Financial Markets; Investment Management; Mathematical Optimization; Asset; Market (Economics); Strategy; Finance; Analysis; Leadership and Management
Person_1284,M&S(LP),Chief Commercial Officer (Long Product),"LP-M&S (TISCON Retail),",Sales Learning Program,Connecting with Sales Prospects,5.8,,,,,,Sales; Sales Strategy; Strategy
Person_1284,M&S(LP),Chief Commercial Officer (Long Product),"LP-M&S (TISCON Retail),",Sales Learning Program,Channel Management and Retailing,5.4,,,,,,Marketing; Leadership and Management
Person_1285,TQM and E&P,Planning & Budgeting,Project Planning,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,No,2023-02-11T07:08:34.000Z,,3.82,45,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1285,TQM and E&P,Planning & Budgeting,Project Planning,Strategic Business Mgmt Learning Program,Strategic management: Be competitive,6.4,Yes,2023-02-07T16:16:05.000Z,2023-04-15T15:59:03.000Z,9.63,91.43,Strategic Management; Leadership and Management
Person_1285,TQM and E&P,Planning & Budgeting,Project Planning,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,Yes,2023-02-14T02:55:43.000Z,2023-02-19T15:24:52.000Z,13.12,76.15,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1286,One IT,#,Data & Analytics,Design Thinking Learning Program,Design Thinking for Innovation,5.5,No,2023-03-21T10:17:46.000Z,,5.56,0,Design Thinking; Innovation; Leadership and Management
Person_1286,One IT,#,Data & Analytics,"GCP , Big Data and ML Learn Prog ONE IT",Google Cloud Big Data and Machine Learning Fundamentals,12.4,,,,,,Google Cloud Platform; Cloud Computing; Dataflow; Bigquery; Human Learning; Machine Learning; Cloud Platforms; Cloud Storage; Big Data
Person_1287,VP Financial Oprns.& Corporate Reporting,Office of VP FO&CR,Sust. Reporting & Disclosure,Corp Sustainability Learning Program,Corporate Sustainability. Understanding and Seizing the Strategic Opportunity,12.9,,,,,,Sustainability; Corporate Bond; Leadership and Management; Strategy
Person_1288,VP - GSP,Procurement,Supplier Mgmt. & Process Improvement,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,No,2023-02-27T08:43:09.000Z,,0,0,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1288,VP - GSP,Procurement,Supplier Mgmt. & Process Improvement,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,No,2023-02-27T08:43:28.000Z,,0,0,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1288,VP - GSP,Procurement,Supplier Mgmt. & Process Improvement,Supply Chain Basics Learning Program,Supply Chain Principles,12.2,No,2023-02-27T08:42:15.000Z,,0,14,Supply Chain; Warehouse Management; Chaining; Procurement; Process; Planning; Leadership and Management
Person_1289,VP Financial Oprns.& Corporate Reporting,Financial Operations & Business Finance,Finance & Accounts Engg. & Projects,Business Intelligence Learning Program,Business intelligence and data analytics: Generate insights,8.2,,,,,,Data Analysis; General Statistics; Analysis; Analytics; Forecasting; Software; Business Intelligence; Tableau Software; Data Visualization
Person_1290,TQM and E&P,#,Total Quality Management,Neural Networks and Deep Learning ONE IT,Neural Networks and Deep Learning,15.9,No,2023-05-16T07:47:03.000Z,,5.85,8.5,Supply Chain; Numpy; Logistic Regression; Computer Programming; Regression; Human Learning; Artificial Neural Networks; Deep Learning; Python Programming
Person_1291,VP One SC,Integrated Planning & Service,SPC & Service,School of Blockchain,Blockchain Opportunity Analysis,5.8,,,,,,BlockChain; Analysis; Modeling; Leadership and Management
Person_1291,VP One SC,Integrated Planning & Service,SPC & Service,School of Blockchain,Transacting on the Blockchain,5.9,,,,,,Cryptocurrency; BlockChain; Smart Contract; Finance
Person_1291,VP One SC,Integrated Planning & Service,SPC & Service,School of Blockchain,Introduction to Blockchain Technologies,10.9,No,2023-05-11T06:03:50.000Z,,0.15,0,Bitcoin; Cryptocurrency; BlockChain
Person_1291,VP One SC,Integrated Planning & Service,SPC & Service,School of Blockchain,Blockchain and Business,8.5,,,,,,BlockChain
Person_1292,TSM,Khopoli Operations,WCRM & NCRM,Six Sigma Black Belt Learning Program,The Measure Phase for the 6 σ Black Belt,10.8,,,,,,Process Analysis; Process; Measurement; General Statistics; Performance; Analysis
Person_1292,TSM,Khopoli Operations,WCRM & NCRM,Six Sigma Black Belt Learning Program,DFSS for the 6 σ Black Belt,5,,,,,,Trigonometric Integral; Six Sigma; Leadership and Management
Person_1292,TSM,Khopoli Operations,WCRM & NCRM,Six Sigma Black Belt Learning Program,The Control Phase for the 6 σ Black Belt,6,,,,,,Trigonometric Integral; Six Sigma
Person_1292,TSM,Khopoli Operations,WCRM & NCRM,Six Sigma Black Belt Learning Program,The Improve Phase for the 6 σ Black Belt,5,,,,,,Planning
Person_1292,TSM,Khopoli Operations,WCRM & NCRM,Six Sigma Black Belt Learning Program,The Analyze Phase for the 6 σ Black Belt,7.5,,,,,,Six Sigma; Training; Culture; Analysis; Leadership
Person_1292,TSM,Khopoli Operations,WCRM & NCRM,Six Sigma Black Belt Learning Program,The Define Phase for the 6 σ Black Belt,5.8,,,,,,Trigonometric Integral; Lean Six Sigma; Six Sigma; Analysis; Project
Person_1292,TSM,Khopoli Operations,WCRM & NCRM,Six Sigma Black Belt Learning Program,Team Management for the 6 σ Black Belt,2.5,,,,,,Project; Conflict Management; Conflict Resolution; Leadership; Team Management; Communication; Project Management; Leadership and Management
Person_1292,TSM,Khopoli Operations,WCRM & NCRM,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,No,2023-04-20T06:33:02.000Z,,0.12,0,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1292,TSM,Khopoli Operations,WCRM & NCRM,Six Sigma Black Belt Learning Program,Organization Planning and Development for the 6 σ Black Belt,6.2,No,2023-05-02T12:17:09.000Z,,0,0,Planning; Trigonometric Integral; Leadership; Six Sigma; Leadership and Management; Analysis
Person_1292,TSM,Khopoli Operations,WCRM & NCRM,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1293,HRM,HRM Business Partner (HRBP),HRBP Raw Materials,School of Blockchain,Blockchain and Business,8.5,,,,,,BlockChain
